phe1	0	0		0	0	32	32
phw1	0	0		32	0	32	32
phs1	0	0		64	0	32	32
phn1	0	0		96	0	32	32
pste1	0	0		0	32	32	32
pstw1	0	0		32	32	32	32
psts1	0	0		64	32	32	32
pstn1	0	0		96	32	32	32
plhn1	0	0		224	480	32	32
plhe1	0	0		32	288	32	32
plhe2	0	0		0	320	32	32
plhs1	0	0		64	288	32	32
plhs2	0	0		32	320	32	32
plhw1	0	0		96	288	32	32
plhw2	0	0		64	320	32	32
plbn1	0	0		96	320	32	32
plbn2	0	0		0	352	32	32
plbe1	0	0		32	352	32	32
plbe2	0	0		64	352	32	32
plbs1	0	0		96	352	32	32
plbs2	0	0		0	384	32	32
plbw1	0	0		32	384	32	32
plbw2	0	0		64	384	32	32
plhn3	0	0		96	384	32	32
plhe3	0	0		0	416	32	32
plhs3	0	0		32	416	32	32
plhw3	0	0		64	416	32	32
plln1	0	0		32	448	32	32
plln4	0	0		0	448	32	32
plln5	0	0		96	416	32	32
plln2	0	0		64	448	32	32
plln3	0	0		96	448	32	32
plle1	0	0		64	480	32	32
plle2	0	0		32	480	32	32
plle3	0	0		0	480	32	32
plls1	0	0		160	448	32	32
plls2	0	0		128	448	32	32
plls3	0	0		96	480	32	32
plls4	0	0		192	448	32	32
plls5	0	0		224	448	32	32
pllw1	0	0		192	480	32	32
pllw2	0	0		160	480	32	32
pllw3	0	0		128	480	32	32
pfall1	0	0		128	0	48	48
pfall2	0	0		176	0	32	32
pfall3	0	0		176	32	32	32
pfall4	0	0		128	48	16	16
playerdead2	0	0		208	0	48	32
phe2	0	0		224	96	32	32
phe3	0	0		224	128	32	32
phw2	0	0		224	64	32	32
phw3	0	0		224	32	32	32
pwkw1	0	0		0	64	32	32
pwkw2	0	0		32	64	32	32
pwkw3	0	0		64	64	32	32
pwkw4	0	0		96	64	32	32
pwkw5	0	0		128	64	32	32
pwkw6	0	0		160	64	32	32
pwkw7	0	0		192	64	32	32
pwke7	0	0		0	96	32	32
pwke6	0	0		32	96	32	32
pwke5	0	0		64	96	32	32
pwke4	0	0		96	96	32	32
pwke3	0	0		128	96	32	32
pwke2	0	0		160	96	32	32
pwke1	0	0		192	96	32	32
pwks1	0	0		0	128	32	32
pwks2	0	0		32	128	32	32
pwks3	0	0		64	128	32	32
pwks4	0	0		96	128	32	32
pwks5	0	0		128	128	32	32
pwks6	0	0		160	128	32	32
pwks7	0	0		192	128	32	32
pwkn1	0	0		0	160	32	32
pwkn2	0	0		32	160	32	32
pwkn3	0	0		64	160	32	32
pwkn4	0	0		96	160	32	32
pwkn5	0	0		128	160	32	32
pwkn6	0	0		160	160	32	32
pwkn7	0	0		192	160	32	32
pushn1	0	0		0	192	32	32
pushn2	0	0		32	192	32	32
pushn3	0	0		64	192	32	32
pushn4	0	0		128	192	32	32
pushn5	0	0		96	192	32	32
pushs1	0	0		160	192	32	32
pushs2	0	0		192	192	32	32
pushs3	0	0		224	192	32	32
pushheads	0	0		0	224	32	32
pushheade	0	0		32	224	32	32
pushheadn	0	0		64	224	32	32
pushheadw	0	0		96	224	32	32
pushe1	0	0		128	224	32	32
pushe2	0	0		160	224	32	32
pushe3	0	0		192	224	32	32
pushw1	0	0		224	224	32	32
pushw2	0	0		32	256	32	32
pushw3	0	0		0	256	32	32
playersuit1	0	0		0	288	32	32
pslp	0	0		64	256	32	32
ppulln1	0	0		128	256	32	40
ppulln2	0	0		160	256	32	40
ppulle1	0	0		128	296	32	48
ppulls1	0	0		192	256	32	40
ppulls2	0	0		224	256	32	40
ppullw1	0	0		160	296	32	48
ppulle2	0	0		128	344	40	48
ppullw2	0	0		168	344	40	48
pshke1	0	0		256	0	32	48
pshke2	0	0		288	0	32	48
pshke3	0	0		320	0	32	48
pshke4	0	0		352	0	32	48
pshkw1	0	0		256	48	32	48
pshkw2	0	0		288	48	32	48
pshkw3	0	0		320	48	32	48
pshkw4	0	0		352	48	32	48
playerdead1	0	0		208	344	40	48
phit1	0	0		128	392	32	40
phit2	0	0		160	392	32	40
phit3	0	0		192	392	32	40
phit4	0	0		224	392	32	40
pswav1	0	0		256	96	32	24
pswav2	0	0		288	96	32	24
pswav3	0	0		320	96	32	24
pswav4	0	0		352	96	32	24
pswav5	0	0		256	120	32	32
pswav6	0	0		288	120	32	32
pswav7	0	0		320	120	32	32
pswav8	0	0		256	152	48	24
pswav9	0	0		304	152	48	24
pswav10	0	0		256	176	48	24
pswav11	0	0		304	176	48	24
pswav12	0	0		256	200	32	48
pswav13	0	0		288	200	32	48
pswav14	0	0		320	200	32	48
pswav15	0	0		256	248	48	24
pswav16	0	0		304	248	48	24
ppray1	0	0		352	248	32	48
ppray2	0	0		192	296	32	48
ppray3	0	0		224	296	32	48
pswimn	0	0		352	120	32	32
pswime	0	0		352	152	32	32
pswims	0	0		352	184	32	32
pswimw	0	0		352	216	32	32
pwholeplayer	0	0		256	272	32	48
