rhe1	0	0		0	0	32	32
rhw1	0	0		32	0	32	32
rhs1	0	0		64	0	32	32
rhn1	0	0		96	0	32	32
rste1	0	0		0	32	32	32
rstw1	0	0		32	32	32	32
rsts1	0	0		64	32	32	32
rstn1	0	0		96	32	32	32
shadow1	0	0		0	288	32	32
rlhn1	0	0		224	480	32	32
rlhe1	0	0		32	288	32	32
rlhe2	0	0		0	320	32	32
rlhs1	0	0		64	288	32	32
rlhs2	0	0		32	320	32	32
rlhw1	0	0		96	288	32	32
rlhw2	0	0		64	320	32	32
rlbn1	0	0		96	320	32	32
rlbn2	0	0		0	352	32	32
rlbe1	0	0		32	352	32	32
rlbe2	0	0		64	352	32	32
rlbs1	0	0		96	352	32	32
rlbs2	0	0		0	384	32	32
rlbw1	0	0		32	384	32	32
rlbw2	0	0		64	384	32	32
rlhn3	0	0		96	384	32	32
rlhe3	0	0		0	416	32	32
rlhs3	0	0		32	416	32	32
rlhw3	0	0		64	416	32	32
rlln1	0	0		32	448	32	32
rlln2	0	0		0	448	32	32
rlln3	0	0		96	416	32	32
rlln4	0	0		64	448	32	32
rlln5	0	0		96	448	32	32
rlle1	0	0		64	480	32	32
rlle2	0	0		32	480	32	32
rlle3	0	0		0	480	32	32
rlls1	0	0		160	448	32	32
rlls2	0	0		128	448	32	32
rlls3	0	0		96	480	32	32
rlls4	0	0		192	448	32	32
rlls5	0	0		224	448	32	32
rllw1	0	0		192	480	32	32
rllw2	0	0		160	480	32	32
rllw3	0	0		128	480	32	32
rhit1	0	0		128	400	32	48
rhit2	0	0		160	400	32	48
rhit3	0	0		192	400	32	48
rhit4	0	0		224	400	32	48
rfall1	0	0		128	0	48	48
rfall2	0	0		176	0	32	32
rfall3	0	0		176	32	32	32
rfall4	0	0		128	48	16	16
rfall5	0	0		144	48	16	16
rfall6	0	0		160	48	16	16
rlayerdead	0	0		208	0	48	32
rhe2	0	0		224	96	32	32
rhe3	0	0		224	128	32	32
rhw2	0	0		224	64	32	32
rhw3	0	0		224	32	32	32
rwkw1	0	0		0	64	32	32
rwkw2	0	0		32	64	32	32
rwkw3	0	0		64	64	32	32
rwkw4	0	0		96	64	32	32
rwkw5	0	0		128	64	32	32
rwkw6	0	0		160	64	32	32
rwkw7	0	0		192	64	32	32
rwke7	0	0		0	96	32	32
rwke6	0	0		32	96	32	32
rwke5	0	0		64	96	32	32
rwke4	0	0		96	96	32	32
rwke3	0	0		128	96	32	32
rwke2	0	0		160	96	32	32
rwke1	0	0		192	96	32	32
rwks1	0	0		0	128	32	32
rwks2	0	0		32	128	32	32
rwks3	0	0		64	128	32	32
rwks4	0	0		96	128	32	32
rwks5	0	0		128	128	32	32
rwks6	0	0		160	128	32	32
rwks7	0	0		192	128	32	32
rwkn1	0	0		0	160	32	32
rwkn2	0	0		32	160	32	32
rwkn3	0	0		64	160	32	32
rwkn4	0	0		96	160	32	32
rwkn5	0	0		128	160	32	32
rwkn6	0	0		160	160	32	32
rwkn7	0	0		192	160	32	32
rwkn8	0	0		224	160	32	32
rushn1	0	0		0	192	32	32
rushn2	0	0		32	192	32	32
rushn3	0	0		64	192	32	32
rushn4	0	0		128	192	32	32
rushn5	0	0		96	192	32	32
rushs1	0	0		160	192	32	32
rushs2	0	0		192	192	32	32
rushs3	0	0		224	192	32	32
rushheads	0	0		0	224	32	32
rushheade	0	0		32	224	32	32
rushheadn	0	0		64	224	32	32
rushheadw	0	0		96	224	32	32
rushe1	0	0		128	224	32	32
rushe2	0	0		160	224	32	32
rushe3	0	0		192	224	32	32
rushw1	0	0		224	224	32	32
rushw2	0	0		32	256	32	32
rushw3	0	0		0	256	32	32
rswe1	0	0		128	288	32	32
rswe2	0	0		160	288	32	32
rsww1	0	0		192	288	32	32
rsww2	0	0		224	288	32	32
rsws1	0	0		128	320	32	32
rsws2	0	0		160	320	32	32
playersuit3	0	0		224	320	32	32
uwdn1	0	0		256	8	32	48
uwdn2	0	0		288	8	32	48
uwdn3	0	0		320	0	32	56
uwdn4	0	0		352	8	32	48
uwde1	0	0		256	56	32	48
uwde2	0	0		288	56	32	48
uwde3	0	0		320	56	32	48
uwde5	0	0		352	56	32	48
uwde4	0	0		256	104	40	48
uwdw4	0	0		296	104	40	48
uwdw1	0	0		336	104	32	48
uwdw2	0	0		256	152	32	48
uwdw3	0	0		288	152	32	48
uwdw5	0	0		320	152	32	48
uwds1	0	0		352	152	32	48
uwds2	0	0		128	352	32	48
uwds3	0	0		160	352	32	48
uwds4	0	0		192	352	32	48
uwds6	0	0		224	352	32	48
uwde6	0	0		256	200	32	48
uwdn6	0	0		288	200	32	48
uwdw6	0	0		320	200	32	48
uwdn7	0	0		256	248	32	48
uwde7	0	0		288	248	32	48
uwdw7	0	0		320	248	32	48
rslp	0	0		192	320	32	32
rshk1	0	0		352	248	32	48
rshk2	0	0		352	200	32	48
rswas1	0	0		64	256	32	32
rswas2	0	0		96	256	32	32
rswas3	0	0		192	256	32	32
rswas4	0	0		224	256	32	32
rswan1	0	0		128	256	32	32
rswan2	0	0		160	256	32	32
rswae1	0	0		256	296	32	24
rswae2	0	0		288	296	32	24
rswae3	0	0		320	296	32	24
rswaw1	0	0		256	320	32	24
rswaw2	0	0		288	320	32	24
rswaw3	0	0		320	320	32	24
